article_id,gold_rating,gold_comment,llm_rating,llm_comment,status,abs_error
b00c6ea6-e1ed-4de8-a900-21a588055220,0,"The article is a factual report on the export of Hilsa fish from Bangladesh to India. It neutrally covers the logistics, the volume of exports, and the concerns of West Bengal importers regarding the tight timeframe. It does not employ any negative framing, loaded language, or editorializing directed at India. Rather it has put some indirect indication to bd",-1,"The article primarily focuses on the export of Bangladeshi shrimps to India, detailing the logistics and expectations. The language used is largely neutral, providing factual information about the shipment process and market reactions. However, there are subtle hints at potential negative impacts on local markets in West Bengal due to the high prices of Bangladeshi shrimps. These hints could be seen as a mild criticism or concern towards Bangladesh's export practices, but they do not rise to the level of vilification or strong negativity. The overall tone is more informative than critical.",success,1
952effbe-6882-446e-a117-a8881ab446e4,0,"The article maintains a strictly neutral, factual tone while reporting on India's extension of the deadline for investigating countervailing duties on Bangladeshi jute products. It outlines the trade procedures and allegations without adopting an editorial stance or using emotive language to vilify India.",0,"The article presents a neutral stance towards India, focusing on factual reporting of trade-related countermeasures and investigations. The language used is formal and objective, avoiding emotive cues or direct criticism. Key terms like 'countermeasures' (কাউন্টারভেলিং) and 'investigation' (তদন্ত) are employed in a neutral context, describing actions taken by the Indian government without expressing strong positive or negative sentiments. The article also mentions India's counter-accusations against Bangladesh regarding trade practices but does not elaborate on them in a way that would indicate bias.",success,0
2db56a43-f672-441d-8bf0-a8833324c7bc,0,"The text focuses on domestic market prices in Bangladesh. India is mentioned neutrally as a standard source of imports (onions, rice) that affects local supply and demand. The framing is purely economic and factual, with no positive or negative bias toward the target identity.",0,"The article primarily discusses the price fluctuations of potatoes and other vegetables in the market, with a brief mention of the impact on local farmers due to reduced demand. The framing of 'ভারত' (India) is minimal and neutral, focusing on the lack of import from India as a reason for increased potato prices. There are no emotive cues or negative connotations associated with India in this text. The article presents factual information about market conditions without any explicit positive or negative stance towards India.",success,0
c9d5f8d8-51a2-4a3f-b606-499da6626428,0,A purely factual report on onion market prices in Bangladesh. India is mentioned objectively as the primary source of onion imports. The text is strictly an economic report without any editorial framing of India.,0,"The article provides a factual account of the price fluctuations in mustard oil, mentioning that it is primarily imported from India. However, there are no explicit positive or negative sentiments expressed towards India. The text does not glorify or vilify India but rather presents information about its role as an import source for mustard oil. The language used is neutral and focuses on economic data without emotive cues.",success,0
a002d807-1135-470d-85ae-3f4d3d187ae2,0,"The article reports on a standard law enforcement operation by the BGB seizing smuggled onions and tomatoes at the border. Reporting on cross-border smuggling is a factual event, not an authorial attack on the identity of India. The framing is entirely neutral.",-1,"The article primarily focuses on the illegal import of peppers from India, which is framed in a negative manner. The language used to describe the actions of border guards and their operations against smuggled goods is neutral or slightly positive towards them. However, the repeated mention of 'illegal' (অবৈধ) and the implication that these imports are harmful to local businesses and consumers frame India negatively. There are no heroic or supportive portrayals of India; instead, it is portrayed as a source of problematic goods entering Bangladesh illegally.",success,1
86e4a032-b94c-43c3-a9cb-e4b7f50d1f68,0,"A neutral, economic report on the Tariff Commission's recommendation to import onions to stabilize prices. India is mentioned factually as the primary import source and a comparative market for lower prices. The text lacks any negative framing.",0,"The article primarily focuses on the import of fenugreek from India and its impact on market prices. The language used is largely neutral, providing factual information about imports and domestic production. However, there are subtle references to the dominance of Indian imports, which could be seen as a slight negative framing towards India. For instance, the statement that 99% of imported fenugreek comes from India emphasizes its significant role in the market, potentially implying dependency or reliance on this source. The article does not use explicit positive or negative language about India but rather presents it as a major supplier with no clear stance.",success,0
870dd6c6-c807-4cad-8337-14e8cac215a1,0,"The article provides an objective market analysis of why onion prices are rising, citing a 95% drop in imports from India due to policy and local production changes. The mention of India is strictly economic and neutral.",0,"The article discusses the price fluctuations of fenja (a type of grain) in Chittagong's market, attributing these changes to various factors such as domestic supply and import dependency. The framing of 'ভারত' is neutral, focusing on factual reporting about the decrease in imports from India due to government restrictions and increased domestic production. There are no emotive cues or direct references that vilify or glorify India; instead, it presents a straightforward analysis of market dynamics.",success,0
63244330-d68a-4ba4-98f7-eeec7c602c01,0,"This is a factual piece on how the arrival of Indian onions at the land ports affects local market prices. The framing of India is entirely neutral, acting merely as a geographic and economic reference point.",0,"The article primarily discusses the fluctuation in prices of puffed rice (পেঁজাজ) due to imports from India. The narrative stance towards 'ভারত' is neutral, focusing on factual reporting about market dynamics and supply changes without emotive cues or direct criticism. However, there are subtle references that could be interpreted as implying negative consequences for local businesses and consumers when Indian puffed rice starts being imported. For instance, the article mentions that prices fluctuate based on import news, which can create uncertainty in the market. Additionally, it notes that some traders have returned empty-handed due to insufficient supply of local alternatives, suggesting a potential negative impact.",success,0
7a52f604-e46e-4344-b1c7-0088f70ea2e7,0,"The text discusses the Bangladesh government's decision on jute export fees. It states the factual reality that India's anti-dumping duties reduced Bangladeshi jute exports. Stating a historical trade policy and its statistical impact is objective journalism, not an editorial framing against India.",-1,"The article discusses the impact of Indian import tariffs on the Bangladeshi textile industry, particularly focusing on raw cotton and yarn imports. The language used is largely neutral, providing factual information about trade volumes and government policies. However, there are subtle references to India's actions that could be interpreted as negative towards Bangladesh. For instance, the article mentions that India imposes antidumping duties on Bangladeshi textiles, which has led to a decline in import volume by one-fifth. Additionally, it notes the decrease in export earnings from yarn exports to India over recent years. These details suggest a negative stance towards India's trade policies and their adverse effects on Bangladesh’s economy.",success,1
0768fb02-6595-4edb-a080-c7d5f21d38aa,0,A purely informative report detailing the volume and logistics of Indian onions entering Bangladesh through land ports after a pause. The stance is neutral.,0,"The article primarily reports on the import of rice from India through the Hili land port. The language used is largely neutral, focusing on factual reporting about the quantity and timing of imports without expressing overtly positive or negative sentiments towards India. However, there are subtle references to economic benefits for local farmers and traders, which could be interpreted as a slightly positive framing. For instance, the article mentions that the ban on importing rice from India was lifted after four months due to concerns about local farmers not getting good prices, implying a recognition of their needs. The overall tone is neutral but leans towards a slight positive stance by highlighting economic benefits.",success,0
086a398b-51b6-429a-b55d-51dd3d8588ac,0,The article is a standard trade report about the resumption of apple imports from India through the Hili port after seven years. It details customs processes neutrally without any positive or negative authorial stance.,-1,"The article primarily focuses on the logistics and economic aspects of apple imports from India to Bangladesh through the Hili port. The language used is largely neutral, providing factual information about the import process without overtly positive or negative connotations towards India. However, there are subtle references that could be interpreted as slightly critical. For instance, the article mentions that despite the long period since the last apple imports from India (seven years), the import process has resumed, which might imply some level of inconvenience or inefficiency. Additionally, the mention of the need for an application to clear customs suggests a bureaucratic hurdle, which could be seen as a minor criticism. Overall, while the tone is not explicitly positive or negative, there are slight hints that suggest a slightly critical stance towards India’s import process.",success,1
f2e6ed69-31f3-4835-b8ba-f7b26c898987,-1,"The article highlights new Indian trade restrictions and quotes a Bangladeshi business leader stating, 'India is taking all the steps that are negative for Bangladesh.' While reporting a trade policy is technically neutral, amplifying direct quotes that explicitly characterize India's actions as intentionally harmful results in an overall negative framing.",-1,"The article primarily uses negative framing towards India, portraying it as a country that imposes restrictions on Bangladeshi products. The language used is critical and highlights the inconvenience caused to Indian businesses by these restrictions. Key phrases such as 'বিধিনিষেধ' (restriction) are repeated multiple times, emphasizing the negative impact of India's actions. Additionally, the article mentions that these restrictions will force Bangladeshi products to be transported via sea routes through Mumbai, which is seen as an inconvenience for Indian businesses. The quote from Tapas Pramanik, a representative of the Bangladesh Jute Spinners Association, further emphasizes the negative stance by suggesting that such measures are detrimental and should be avoided. Overall, the article maintains a critical tone towards India's actions.",success,0
943dfe2e-0a4f-4f98-9e4a-9f2ccb4e5667,-2,"The text heavily platforms government and industry officials accusing India of violating WTO rules, acting 'illogically' (অযৌক্তিক), and using 'brute force' (গায়ের জোরে). By centering the narrative entirely on these strong accusations of Indian malfeasance and illegal trade practices, the article presents a highly negative framing of the target identity.",-2,"The article presents a critical and unfavorable portrayal of India, using terms like 'অযৌক্তিক' (unreasonable) to describe its actions. The text emphasizes that India has not followed the procedures outlined by the World Trade Organization (WTO), particularly in relation to consultation before initiating an investigation. It also highlights that India's approach is inconsistent with previous practices, where it had previously withdrawn similar claims through consultations. The article portrays India as acting unilaterally and without due process, which contributes to a negative framing of the country.",success,0
057facf8-d470-4dae-830b-f23415f4f1a3,0,"The article covers a delay in exporting fish to India due to an internal bureaucratic issue within Bangladesh's Ministry of Fisheries. India is mentioned strictly as the destination for the exports. The text does not blame or frame India negatively, keeping the focus entirely on domestic administrative hurdles.",0,"The article primarily discusses the challenges faced by fish traders due to bureaucratic delays in obtaining online permits from the Ministry of Fisheries. The term 'ভারত' (India) is not directly mentioned but is indirectly referenced through the context of cross-border trade and the permit system. The framing is largely neutral, focusing on the procedural issues rather than attributing blame or glorifying any party. However, there are subtle references to inefficiency and inconvenience that could be interpreted as mildly negative towards India's administrative processes.",success,0
f43a7b60-a042-46a1-9d9f-dec4d0a26190,0,"A macroeconomic report analyzing India's shifting export markets amid US tariffs. It factually notes India's record export numbers and growing trade with China. The narrative is objective, strictly analytical, and contains no negative framing or vilification of India.",0,"The article primarily focuses on the economic relationship between China and India, particularly highlighting the increase in Indian imports to China due to the US trade tariffs against India. The text uses neutral language and factual reporting without emotive cues or direct negative connotations towards India. However, it does imply a certain level of dependency by mentioning that India's import from China has increased significantly as a result of reduced exports to the US market. This is framed in a way that suggests India might be shifting its economic strategy due to external pressures, which could be seen as a slight negative portrayal but not strongly so.",success,0
f784f1d9-e2ec-4295-8c8b-c11555415612,0,"The article is a factual, neutral report on a domestic legislative event in the Indian state of Assam. It objectively covers the passage of the bill, the opposition's walkout, and the Chief Minister's defense. India is not framed negatively or positively; it is simply the geographic and political setting of the domestic news.",-1,"The article presents a nuanced discussion of the bill banning polygamy in Assam, India. The language used is largely neutral and factual, focusing on legal details and implications rather than emotional or ideological appeals. However, there are subtle references to the target identity 'ভারত' (India) that hint at a negative framing through the context of the bill's passage. The article mentions that the bill was passed despite opposition from parties like Congress, CPI(M), and RJD, suggesting political resistance against Indian influence or policies in Assam. Additionally, the statement by Himanta Biswa Sharma, the Chief Minister of Assam, that the law is 'applicable to all religions' could be interpreted as a counter to those who might see it as targeting Islam specifically. This framing subtly positions India (भारत) as an entity imposing regulations on local practices, which can be seen as negative or critical.",success,1
5e42354f-d33c-4ffc-ad58-5d773e5b833d,0,"A strictly factual report detailing the introduction of a state-level bill in Assam. The text neutrally relays the legal provisions, the political opposition, and the stated rationale of the bill without imposing any authorial bias regarding India as a nation.",0,"The article presents the Indian government's stance on polygamy in Assam through the actions of the state's chief minister, Himanta Biswa Sharma. The language used is factual and neutral, focusing on the legislative process without emotive cues or direct criticism. However, the framing indirectly portrays India as a progressive entity that aims to protect women from the harmful practices associated with polygamy. This is evident in phrases like 'বহুবিবাহ নিষিদ্ধ করার জন্য' (to prohibit polygamy) and 'বহুবিবাহের কারণে ভুক্তভোগী নারীদের চরম যন্ত্রণা ও কষ্ট ভোগ করতে হয়' (women who are victims of polygamy suffer extreme pain and distress). The article does not use any negative or positive emotive language, but the context implies a positive stance towards India's actions in this regard.",success,0
f8afd18c-502d-47c7-ae44-6852d7051a2c,-2,"Applying the platforming rule, the article heavily amplifies a political speech that frames India as a malign actor. The quoted politician accuses India of making 'secret deals' to prop up an autocratic regime (Hasina) against the interests of the Bangladeshi people. This projects a highly negative, predatory image of India to the reader.",-2,"The article portrays ভারত (India) in a highly negative light, using coded language and dogwhistles. The narrative suggests that India is involved in secret agreements with the government, implying corruption and potential threats to national sovereignty. Key phrases like 'go behind closed doors with foreigners' and 'secret deals with foreign companies' are used to create an image of India as a threat to Bangladesh's interests. The article also hints at past actions by Sheikh Hasina involving secret deals with Indian companies, which is used to cast doubt on the current government's intentions. This framing is designed to evoke distrust and suspicion towards India among Bangladeshi readers.",success,0
d0193b7c-07ba-45ae-8941-0fae5fac5c6e,-2,"The article platforms highly critical political rhetoric directed squarely at India. By amplifying quotes that accuse the Indian government of 'দাদাগিরি' (bullying/hegemony) and explicitly stating that India 'took everything but gave nothing', the text delivers a severely negative framing of the target identity.",-2,"The article portrays India in a negative light, using phrases like 'ভারতের দাদাগিরি' (India's aggression) and highlighting the negative actions of the Indian government towards Bangladesh. The narrative emphasizes the adversarial relationship between the two countries, particularly focusing on the actions of the Modi government. While it mentions past cooperation during the 1971 liberation war, this is contrasted with current tensions, suggesting a deterioration in relations. The language used is critical and implies that India has not fulfilled its obligations towards Bangladesh.",success,0
88897151-8b2e-4444-8341-dce3e7889ae6,1,"The article presents a highly analytical, historical review of the 1971 war, but it frames India in a distinctively positive light. By characterizing India's military pause as a 'strategic masterstroke' that successfully secured 'international legitimacy' and the 'moral high ground,' the narrative praises India's geopolitical foresight and diplomatic brilliance, contrasting it with Pakistan's aggressive blunders.",0,"The article presents a nuanced and detailed analysis of the military operations during the Bangladesh Liberation War, with particular emphasis on the strategic decision by India to observe a ceasefire in November 1971. The narrative portrays India's actions as part of a broader geopolitical strategy rather than focusing solely on its military objectives. The text uses terms like 'strategic pause' and 'operational directive,' which suggest a positive framing towards India’s role, highlighting its strategic thinking and diplomatic efforts to maintain international legitimacy. However, the article also critically evaluates Pakistan's approach, portraying it as more aggressive and less focused on political considerations. Overall, the language used is largely neutral in describing India, but there are subtle positive connotations due to the emphasis on India's strategic foresight.",success,1
38d0233b-b7a8-4b54-a0a2-5e10367a227e,-2,"Applying the platforming rule, this article provides unchallenged space for extreme anti-India rhetoric. The quoted political leader accuses the Indian military of looting 'billions of dollars,' claims India maliciously broke Pakistan apart, and denies India's contribution to the liberation war. This subjects the reader to a highly hostile, vilifying narrative.",-2,"The article presents a highly negative narrative towards India, using phrases like 'কিছুই করেনি' (has done nothing) and 'ভারত পাকিস্তানকে ভাঙতে চেছিল। একাত্তরে ভারত তা–ই করেছে, পাকিস্তান ভেঙেছে' (India tried to break Pakistan. In 1971, India did it, Pakistan broke). The article also mentions that India has not contributed anything towards Bangladesh's independence and criticizes Indian military actions during the liberation war. The language used is emotionally charged and portrays India as a threat to Bangladesh’s sovereignty and history.",success,0
240e6327-9c07-4b9e-9be2-b903e3816622,-2,"The author's own editorial voice heavily vilifies the Indian state apparatus. Using explicitly hostile language, the article accuses India of fostering 'Islamophobic hatred,' executing 'fake encounters,' and orchestrating a majoritarian Hindu nation at the expense of minorities. This is a textbook example of severe negative framing by an author.",-2,"The article employs a highly critical and negative narrative towards India, using coded language and historical references to portray it as an oppressive force in Kashmir. The term 'ভারত' is framed negatively throughout the text, with phrases like 'মিথ্যা ছবি', 'সত্য-মিথ্যার কচকচানি', and 'হিন্দুরাষ্ট্র গঠনে' indicating a negative portrayal. The article also uses historical events, such as the 1989 incident involving Farooq Abdullah's daughter, to criticize India's policies in Kashmir. The language is laden with emotive cues and symbolic references that vilify India, suggesting an extremely negative framing.",success,0
0072aa43-e7bf-41d6-9636-44b9aa7cd97d,0,"The article primarily focuses on the disappearance of 15 fishermen from Bangladesh, who went missing while fishing near the border with India. The narrative portrays the incident as a critical issue that has caused significant distress to their families and local communities. However, when evaluating the framing towards 'ভারত' (India), it is important to note that the article does not directly criticize or vilify India. Instead, it mentions the possibility of the fishermen crossing into Indian territory, which could be seen as a neutral fact rather than a negative portrayal. The article emphasizes the distress and uncertainty felt by the families and local authorities in Bangladesh, without explicitly blaming India for any wrongdoing. Therefore, the overall framing towards 'ভারত' can be considered neutral.",0,"The article primarily focuses on the disappearance of 15 fishermen from Bangladesh, who went missing while fishing near the border with India. The narrative portrays the incident as a critical issue that has caused significant distress to their families and local communities. However, when evaluating the framing towards 'ভারত' (India), it is important to note that the article does not directly criticize or vilify India. Instead, it mentions the possibility of the fishermen crossing into Indian territory, which could be seen as a neutral fact rather than a negative portrayal. The article emphasizes the distress and uncertainty felt by the families and local authorities in Bangladesh, without explicitly blaming India for any wrongdoing. Therefore, the overall framing towards 'ভারত' can be considered neutral.",success,0
1381157f-c310-4d09-b00a-c04a80604d82,0,"The article is a straightforward local news report of a border shooting that resulted in a Bangladeshi man's death. It names the victim, gives local place details, cites police and residents, and notes the body was sent for autopsy. The text uses descriptive labels— ভারতীয় (Indian) and the ethnic group 'খাসিয়া' (Khasia)—to identify the alleged shooters; these terms are not used as slurs, nor does the article generalize about all Indians or Khasias. The piece reports alleged violent actions by specific people in a specific place and does not contain dehumanizing language, collective blame, advocacy of harm, or praise for violence. Therefore the correct safety classification is neutral/factual reporting (rating 0) rather than hateful or abusive content.",-2,"The article uses the term 'ভারতী' (Bharati) to refer to individuals from India, which is a pejorative term in Bengali. The text portrays these individuals as dangerous and hostile towards Bangladeshis by describing them as 'gun-wielding' ('গুলিতে') and targeting Bangladeshi youth for assassination. This framing is highly negative, as it vilifies the target identity and suggests they pose a threat to local communities.",success,2
2db65dd2-44c9-4939-bdfc-9186a3127cee,0,"The article presents a neutral narrative towards ভারত, focusing on the return of a mentally unstable Bangladeshi youth to Bangladesh. The term 'ভারত' is used in a factual context without any emotive or evaluative language. The text describes the process of repatriation and mentions the involvement of Indian border security forces (বিএসএফ) but does not attribute any negative or positive sentiment towards ভারত beyond this factual reporting. The article emphasizes the mental health condition of the individual, which is a personal issue rather than an indictment of ভারত's policies or actions.",0,"The article presents a neutral narrative towards ভারত, focusing on the return of a mentally unstable Bangladeshi youth to Bangladesh. The term 'ভারত' is used in a factual context without any emotive or evaluative language. The text describes the process of repatriation and mentions the involvement of Indian border security forces (বিএসএফ) but does not attribute any negative or positive sentiment towards ভারত beyond this factual reporting. The article emphasizes the mental health condition of the individual, which is a personal issue rather than an indictment of ভারত's policies or actions.",success,0
203143f8-f045-4810-8f2e-f89f540ef766,0,"This is an objective journalistic report of a fatal border shooting. Stating that a smuggler was killed 'by BSF bullets' is a forensic, factual description of the event, not an authorial attack on the target identity. The framing remains neutral.",-1,"The article primarily reports on the death of a Bangladeshi youth at the Indo-Bangladesh border. The framing of 'ভারত' (India) is negative, using terms like 'ভারতীয় সীমান্ধর্কী বাহিনী' (Indian border force), which implies a hostile and aggressive stance. The article also mentions 'গুলিতে' (with bullets) in relation to the Indian forces, further emphasizing their role as aggressors. There is no direct vilification or demonization of India, but the overall tone portrays it as an unwelcoming and potentially dangerous entity. The narrative does not provide a balanced view, focusing on the negative actions attributed to the Indian side.",success,1
